ROK;PNA;GMINA;POWIAT;WOJEWODZTWO
2015;22-100;Chełm;Chełm;lubelskie
2015;22-100;Chełm;Chełm;lubelskie
2015;22-100;Chełm;Chełm;lubelskie
2015;22-102;Chełm;Chełm;lubelskie
2015;22-103;Chełm;Chełm;lubelskie
2015;22-104;Chełm;Chełm;lubelskie
2015;22-105;Chełm;chełmski;lubelskie
2015;22-107;Sawin;chełmski;lubelskie
2015;22-107;Sawin;chełmski;lubelskie
2015;22-107;Sawin;chełmski;lubelskie
2015;22-109;Chełm;Chełm;lubelskie
2015;22-110;Ruda-Huta;chełmski;lubelskie
2015;22-113;Kamień;chełmski;lubelskie
2015;22-114;Żmudź;chełmski;lubelskie
2015;22-116;Chełm;Chełm;lubelskie
2015;22-116;Chełm;chełmski;lubelskie
2015;22-117;Chełm;Chełm;lubelskie
2015;22-120;Wojsławice;chełmski;lubelskie
2015;22-123;Leśniowice;chełmski;lubelskie
2015;22-130;Siedliszcze;chełmski;lubelskie
2015;22-130;Siedliszcze;chełmski;lubelskie
2015;22-135;Białopole;chełmski;lubelskie
2015;22-145;Dubienka;chełmski;lubelskie
2015;22-150;Wierzbica;chełmski;lubelskie
2015;22-170;Rejowiec Fabryczny;chełmski;lubelskie
2015;22-170;Rejowiec Fabryczny;chełmski;lubelskie
2015;22-170;Rejowiec Fabryczny;chełmski;lubelskie
2015;22-171;Rejowiec Fabryczny;chełmski;lubelskie
2015;22-175;Dorohusk;chełmski;lubelskie
2015;22-175;Dorohusk;chełmski;lubelskie
2015;22-175;Dorohusk;chełmski;lubelskie
2015;22-200;Włodawa;włodawski;lubelskie
2015;22-200;Włodawa;włodawski;lubelskie
2015;22-201;Włodawa;włodawski;lubelskie
2015;22-202;Włodawa;włodawski;lubelskie
2015;22-205;Wyryki;włodawski;lubelskie
2015;22-220;Hanna;włodawski;lubelskie
2015;22-230;Wola Uhruska;włodawski;lubelskie
2015;22-234;Urszulin;włodawski;lubelskie
2015;22-235;Hańsk;włodawski;lubelskie
2015;22-235;Hańsk;włodawski;lubelskie
2015;22-243;Stary Brus;włodawski;lubelskie
2015;22-244;Stary Brus;włodawski;lubelskie
2015;22-300;Krasnystaw;krasnostawski;lubelskie
2015;22-300;Krasnystaw;krasnostawski;lubelskie
2015;22-301;Krasnystaw;krasnostawski;lubelskie
2015;22-302;Krasnystaw;krasnostawski;lubelskie
2015;22-302;Krasnystaw;krasnostawski;lubelskie
2015;22-304;Siennica Różana;krasnostawski;lubelskie
2015;22-304;Siennica Różana;krasnostawski;lubelskie
2015;22-310;Kraśniczyn;krasnostawski;lubelskie
2015;22-315;Gorzków;krasnostawski;lubelskie
2015;22-330;Rudnik;krasnostawski;lubelskie
2015;22-335;Żółkiewka;krasnostawski;lubelskie
2015;22-335;Żółkiewka;krasnostawski;lubelskie
2015;22-351;Łopiennik Górny;krasnostawski;lubelskie
2015;22-360;Rejowiec;chełmski;lubelskie
2015;22-360;Rejowiec;chełmski;lubelskie
2015;22-361;Rejowiec;chełmski;lubelskie
2015;22-375;Izbica;krasnostawski;lubelskie
2015;22-375;Izbica;krasnostawski;lubelskie
2015;22-400;Zamość;zamojski;lubelskie
2015;22-400;Zamość;zamojski;lubelskie
2015;22-400;Zamość;Zamość;lubelskie
2015;22-400;Zamość;Zamość;lubelskie
2015;22-400;Zamość;zamojski;lubelskie
2015;22-401;Zamość;Zamość;lubelskie
2015;22-402;Zamość;Zamość;lubelskie
2015;22-402;Zamość;Zamość;lubelskie
2015;22-403;Zamość;Zamość;lubelskie
2015;22-404;Zamość;Zamość;lubelskie
2015;22-405;Zamość;Zamość;lubelskie
2015;22-406;Zamość;Zamość;lubelskie
2015;22-407;Zamość;Zamość;lubelskie
2015;22-408;Zamość;Zamość;lubelskie
2015;22-410;Zamość;Zamość;lubelskie
2015;22-413;Nielisz;zamojski;lubelskie
2015;22-413;Nielisz;zamojski;lubelskie
2015;22-417;Stary Zamość;zamojski;lubelskie
2015;22-417;Stary Zamość;zamojski;lubelskie
2015;22-420;Skierbieszów;zamojski;lubelskie
2015;22-424;Sitno;zamojski;lubelskie
2015;22-424;Sitno;zamojski;lubelskie
2015;22-426;Grabowiec;zamojski;lubelskie
2015;22-435;Komarów-Osada;zamojski;lubelskie
2015;22-435;Komarów-Osada;zamojski;lubelskie
2015;22-437;Łabunie;zamojski;lubelskie
2015;22-440;Krasnobród;zamojski;lubelskie
2015;22-442;Adamów;zamojski;lubelskie
2015;22-442;Adamów;zamojski;lubelskie
2015;22-448;Sułów;zamojski;lubelskie
2015;22-448;Sułów;zamojski;lubelskie
2015;22-448;Sułów;zamojski;lubelskie
2015;22-455;Miączyn;zamojski;lubelskie
2015;22-460;Szczebrzeszyn;zamojski;lubelskie
2015;22-463;Radecznica;zamojski;lubelskie
2015;22-463;Radecznica;zamojski;lubelskie
2015;22-463;Radecznica;zamojski;lubelskie
2015;22-470;Zwierzyniec;zamojski;lubelskie
2015;22-470;Zwierzyniec;zamojski;lubelskie
2015;22-470;Zwierzyniec;zamojski;lubelskie
2015;22-500;Hrubieszów;hrubieszowski;lubelskie
2015;22-500;Hrubieszów;hrubieszowski;lubelskie
2015;22-500;Hrubieszów;hrubieszowski;lubelskie
2015;22-510;Uchanie;hrubieszowski;lubelskie
2015;22-510;Uchanie;hrubieszowski;lubelskie
2015;22-523;Horodło;hrubieszowski;lubelskie
2015;22-530;Mircze;hrubieszowski;lubelskie
2015;22-530;Mircze;hrubieszowski;lubelskie
2015;22-530;Mircze;hrubieszowski;lubelskie
2015;22-540;Dołhobyczów;hrubieszowski;lubelskie
2015;22-540;Dołhobyczów;hrubieszowski;lubelskie
2015;22-541;Dołhobyczów;hrubieszowski;lubelskie
2015;22-547;Werbkowice;hrubieszowski;lubelskie
2015;22-550;Werbkowice;hrubieszowski;lubelskie
2015;22-554;Trzeszczany;hrubieszowski;lubelskie
2015;22-554;Trzeszczany;hrubieszowski;lubelskie
2015;22-600;Tomaszów Lubelski;tomaszowski;lubelskie
2015;22-600;Tomaszów Lubelski;tomaszowski;lubelskie
2015;22-600;Tomaszów Lubelski;tomaszowski;lubelskie
2015;22-602;Tomaszów Lubelski;tomaszowski;lubelskie
2015;22-604;Tarnawatka;tomaszowski;lubelskie
2015;22-610;Krynice;tomaszowski;lubelskie
2015;22-630;Tyszowce;tomaszowski;lubelskie
2015;22-640;Rachanie;tomaszowski;lubelskie
2015;22-640;Rachanie;tomaszowski;lubelskie
2015;22-650;Łaszczów;tomaszowski;lubelskie
2015;22-650;Łaszczów;tomaszowski;lubelskie
2015;22-652;Telatyn;tomaszowski;lubelskie
2015;22-652;Telatyn;tomaszowski;lubelskie
2015;22-664;Jarczów;tomaszowski;lubelskie
2015;22-670;Bełżec;tomaszowski;lubelskie
2015;22-672;Susiec;tomaszowski;lubelskie
2015;22-672;Susiec;tomaszowski;lubelskie
2015;22-678;Ulhówek;tomaszowski;lubelskie
2015;22-678;Ulhówek;tomaszowski;lubelskie
2015;22-680;Lubycza Królewska;tomaszowski;lubelskie
2015;22-680;Lubycza Królewska;tomaszowski;lubelskie
2015;23-100;Bychawa;lubelski;lubelskie
2015;23-107;Strzyżewice;lubelski;lubelskie
2015;23-107;Strzyżewice;lubelski;lubelskie
2015;23-107;Strzyżewice;lubelski;lubelskie
2015;23-110;Krzczonów;lubelski;lubelskie
2015;23-114;Jabłonna;lubelski;lubelskie
2015;23-145;Wysokie;lubelski;lubelskie
2015;23-155;Zakrzew;lubelski;lubelskie
2015;23-200;Kraśnik;kraśnicki;lubelskie
2015;23-201;Kraśnik;kraśnicki;lubelskie
2015;23-202;Kraśnik;kraśnicki;lubelskie
2015;23-203;Kraśnik;kraśnicki;lubelskie
2015;23-204;Kraśnik;kraśnicki;lubelskie
2015;23-206;Kraśnik;kraśnicki;lubelskie
2015;23-210;Kraśnik;kraśnicki;lubelskie
2015;23-212;Wilkołaz;kraśnicki;lubelskie
2015;23-212;Wilkołaz;kraśnicki;lubelskie
2015;23-213;Zakrzówek;kraśnicki;lubelskie
2015;23-213;Zakrzówek;kraśnicki;lubelskie
2015;23-225;Szastarka;kraśnicki;lubelskie
2015;23-230;Trzydnik Duży;kraśnicki;lubelskie
2015;23-230;Trzydnik Duży;kraśnicki;lubelskie
2015;23-235;Annopol;kraśnicki;lubelskie
2015;23-235;Annopol;kraśnicki;lubelskie
2015;23-250;Urzędów;kraśnicki;lubelskie
2015;23-250;Urzędów;kraśnicki;lubelskie
2015;23-251;Dzierzkowice;kraśnicki;lubelskie
2015;23-275;Gościeradów;kraśnicki;lubelskie
2015;23-275;Gościeradów;kraśnicki;lubelskie
2015;23-300;Janów Lubelski;janowski;lubelskie
2015;23-302;Godziszów;janowski;lubelskie
2015;23-303;Godziszów;janowski;lubelskie
2015;23-304;Dzwola;janowski;lubelskie
2015;23-305;Chrzanów;janowski;lubelskie
2015;23-310;Modliborzyce;janowski;lubelskie
2015;23-310;Modliborzyce;janowski;lubelskie
2015;23-313;Potok Wielki;janowski;lubelskie
2015;23-320;Batorz;janowski;lubelskie
2015;23-320;Batorz;janowski;lubelskie
2015;23-400;Biłgoraj;biłgorajski;lubelskie
2015;23-400;Biłgoraj;biłgorajski;lubelskie
2015;23-400;Biłgoraj;biłgorajski;lubelskie
2015;23-400;Biłgoraj;biłgorajski;lubelskie
2015;23-401;Biłgoraj;biłgorajski;lubelskie
2015;23-407;Tereszpol;biłgorajski;lubelskie
2015;23-408;Aleksandrów;biłgorajski;lubelskie
2015;23-412;Łukowa;biłgorajski;lubelskie
2015;23-412;Łukowa;biłgorajski;lubelskie
2015;23-413;Obsza;biłgorajski;lubelskie
2015;23-415;Księżpol;biłgorajski;lubelskie
2015;23-415;Księżpol;biłgorajski;lubelskie
2015;23-420;Tarnogród;biłgorajski;lubelskie
2015;23-423;Potok Górny;biłgorajski;lubelskie
2015;23-423;Potok Górny;biłgorajski;lubelskie
2015;23-425;Biszcza;biłgorajski;lubelskie
2015;23-440;Frampol;biłgorajski;lubelskie
2015;23-440;Frampol;biłgorajski;lubelskie
2015;23-440;Frampol;biłgorajski;lubelskie
2015;23-450;Goraj;biłgorajski;lubelskie
2015;23-460;Józefów;biłgorajski;lubelskie
2015;23-460;Józefów;biłgorajski;lubelskie
2015;23-461;Józefów;biłgorajski;lubelskie
2015;23-465;Turobin;biłgorajski;lubelskie
2015;23-465;Turobin;biłgorajski;lubelskie
2015;24-100;Puławy;puławski;lubelskie
2015;24-100;Puławy;puławski;lubelskie
2015;24-100;Puławy;puławski;lubelskie
2015;24-100;Puławy;puławski;lubelskie
2015;24-100;Puławy;puławski;lubelskie
2015;24-102;Puławy;puławski;lubelskie
2015;24-103;Żyrzyn;puławski;lubelskie
2015;24-105;Baranów;puławski;lubelskie
2015;24-110;Puławy;puławski;lubelskie
2015;24-111;Puławy;puławski;lubelskie
2015;24-111;Puławy;puławski;lubelskie
2015;24-112;Puławy;puławski;lubelskie
2015;24-120;Kazimierz Dolny;puławski;lubelskie
2015;24-123;Janowiec;puławski;lubelskie
2015;24-130;Końskowola;puławski;lubelskie
2015;24-140;Nałęczów;puławski;lubelskie
2015;24-150;Nałęczów;puławski;lubelskie
2015;24-160;Wąwolnica;puławski;lubelskie
2015;24-170;Kurów;puławski;lubelskie
2015;24-170;Kurów;puławski;lubelskie
2015;24-173;Markuszów;puławski;lubelskie
2015;24-200;Bełżyce;lubelski;lubelskie
2015;24-204;Wojciechów;lubelski;lubelskie
2015;24-204;Wojciechów;lubelski;lubelskie
2015;24-220;Niedrzwica Duża;lubelski;lubelskie
2015;24-220;Niedrzwica Duża;lubelski;lubelskie
2015;24-220;Niedrzwica Duża;lubelski;lubelskie
2015;24-224;Borzechów;lubelski;lubelskie
2015;24-300;Opole Lubelskie;opolski;lubelskie
2015;24-300;Opole Lubelskie;opolski;lubelskie
2015;24-300;Opole Lubelskie;opolski;lubelskie
2015;24-300;Opole Lubelskie;opolski;lubelskie
2015;24-300;Opole Lubelskie;opolski;lubelskie
2015;24-310;Karczmiska;opolski;lubelskie
2015;24-313;Wilków;opolski;lubelskie
2015;24-320;Poniatowa;opolski;lubelskie
2015;24-320;Poniatowa;opolski;lubelskie
2015;24-320;Poniatowa;opolski;lubelskie
2015;24-320;Poniatowa;opolski;lubelskie
2015;24-334;Łaziska;opolski;lubelskie
2015;24-335;Łaziska;opolski;lubelskie
2015;24-340;Józefów nad Wisłą;opolski;lubelskie
2015;24-350;Chodel;opolski;lubelskie
2015;24-350;Chodel;opolski;lubelskie
2015;24-350;Chodel;opolski;lubelskie
2015;25-001;Kielce;Kielce;świętokrzyskie
2015;25-001;Kielce;Kielce;świętokrzyskie
2015;25-001;Kielce;Kielce;świętokrzyskie
2015;25-001;Kielce;Kielce;świętokrzyskie
2015;25-019;Kielce;Kielce;świętokrzyskie
2015;25-020;Kielce;Kielce;świętokrzyskie
2015;25-021;Kielce;Kielce;świętokrzyskie
2015;25-030;Kielce;Kielce;świętokrzyskie
2015;25-090;Kielce;Kielce;świętokrzyskie
2015;25-107;Kielce;Kielce;świętokrzyskie
2015;25-113;Kielce;Kielce;świętokrzyskie
2015;25-206;Kielce;Kielce;świętokrzyskie
2015;25-309;Kielce;Kielce;świętokrzyskie
2015;25-324;Kielce;Kielce;świętokrzyskie
2015;25-329;Kielce;Kielce;świętokrzyskie
2015;25-346;Kielce;Kielce;świętokrzyskie
2015;25-351;Kielce;Kielce;świętokrzyskie
2015;25-351;Kielce;Kielce;świętokrzyskie
2015;25-351;Kielce;Kielce;świętokrzyskie
2015;25-359;Kielce;Kielce;świętokrzyskie
2015;25-381;Kielce;Kielce;świętokrzyskie
2015;25-430;Kielce;Kielce;świętokrzyskie
2015;25-435;Kielce;Kielce;świętokrzyskie
2015;25-470;Kielce;Kielce;świętokrzyskie
2015;25-517;Kielce;Kielce;świętokrzyskie
2015;25-520;Kielce;Kielce;świętokrzyskie
2015;25-543;Kielce;Kielce;świętokrzyskie
2015;25-547;Kielce;Kielce;świętokrzyskie
2015;25-548;Kielce;Kielce;świętokrzyskie
2015;25-561;Kielce;Kielce;świętokrzyskie
2015;25-602;Kielce;Kielce;świętokrzyskie
2015;25-602;Kielce;Kielce;świętokrzyskie
2015;25-636;Kielce;Kielce;świętokrzyskie
2015;25-636;Kielce;Kielce;świętokrzyskie
2015;25-648;Kielce;Kielce;świętokrzyskie
2015;25-671;Kielce;Kielce;świętokrzyskie
2015;25-705;Kielce;Kielce;świętokrzyskie
2015;25-820;Kielce;Kielce;świętokrzyskie
2015;25-900;Kielce;Kielce;świętokrzyskie
2015;26-001;Masłów;kielecki;świętokrzyskie
2015;26-004;Bieliny;kielecki;świętokrzyskie
2015;26-004;Bieliny;kielecki;świętokrzyskie
2015;26-006;Nowa Słupia;kielecki;świętokrzyskie
2015;26-006;Nowa Słupia;kielecki;świętokrzyskie
2015;26-006;Nowa Słupia;kielecki;świętokrzyskie
2015;26-008;Górno;kielecki;świętokrzyskie
2015;26-010;Bodzentyn;kielecki;świętokrzyskie
2015;26-010;Bodzentyn;kielecki;świętokrzyskie
2015;26-015;Pierzchnica;kielecki;świętokrzyskie
2015;26-020;Gnojno;buski;świętokrzyskie
2015;26-020;Chmielnik;kielecki;świętokrzyskie
2015;26-020;Chmielnik;kielecki;świętokrzyskie
2015;26-021;Daleszyce;kielecki;świętokrzyskie
2015;26-021;Daleszyce;kielecki;świętokrzyskie
2015;26-025;Łagów;kielecki;świętokrzyskie
2015;26-026;Morawica;kielecki;świętokrzyskie
2015;26-026;Morawica;kielecki;świętokrzyskie
2015;26-027;Morawica;kielecki;świętokrzyskie
2015;26-035;Raków;kielecki;świętokrzyskie
2015;26-035;Raków;kielecki;świętokrzyskie
2015;26-050;Zagnańsk;kielecki;świętokrzyskie
2015;26-050;Zagnańsk;kielecki;świętokrzyskie
2015;26-052;Sitkówka-Nowiny;kielecki;świętokrzyskie
2015;26-060;Chęciny;kielecki;świętokrzyskie
2015;26-060;Chęciny;kielecki;świętokrzyskie
2015;26-060;Chęciny;kielecki;świętokrzyskie
2015;26-065;Piekoszów;kielecki;świętokrzyskie
2015;26-065;Piekoszów;kielecki;świętokrzyskie
2015;26-067;Strawczyn;kielecki;świętokrzyskie
2015;26-067;Strawczyn;kielecki;świętokrzyskie
2015;26-070;Łopuszno;kielecki;świętokrzyskie
2015;26-070;Łopuszno;kielecki;świętokrzyskie
2015;26-080;Mniów;kielecki;świętokrzyskie
2015;26-080;Mniów;kielecki;świętokrzyskie
2015;26-085;Miedziana Góra;kielecki;świętokrzyskie
2015;26-100;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-110;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-110;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-110;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-110;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-111;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-112;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-113;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-114;Skarżysko-Kamienna;skarżyski;świętokrzyskie
2015;26-115;Skarżysko Kościelne;skarżyski;świętokrzyskie
2015;26-120;Bliżyn;skarżyski;świętokrzyskie
2015;26-130;Suchedniów;skarżyski;świętokrzyskie
2015;26-140;Łączna;skarżyski;świętokrzyskie
2015;26-200;Końskie;konecki;świętokrzyskie
2015;26-200;Końskie;konecki;świętokrzyskie
2015;26-200;Końskie;konecki;świętokrzyskie
2015;26-201;Końskie;konecki;świętokrzyskie
2015;26-202;Końskie;konecki;świętokrzyskie
2015;26-212;Smyków;konecki;świętokrzyskie
2015;26-220;Stąporków;konecki;świętokrzyskie
2015;26-220;Stąporków;konecki;świętokrzyskie
2015;26-220;Stąporków;konecki;świętokrzyskie
2015;26-225;Gowarczów;konecki;świętokrzyskie
2015;26-230;Radoszyce;konecki;świętokrzyskie
2015;26-230;Radoszyce;konecki;świętokrzyskie
2015;26-234;Słupia (Konecka);konecki;świętokrzyskie
2015;26-234;Słupia (Konecka);konecki;świętokrzyskie
2015;26-242;Ruda Maleniecka;konecki;świętokrzyskie
2015;26-242;Ruda Maleniecka;konecki;świętokrzyskie
2015;26-260;Fałków;konecki;świętokrzyskie
2015;26-260;Fałków;konecki;świętokrzyskie
2015;26-300;Opoczno;opoczyński;łódzkie
2015;26-300;Opoczno;opoczyński;łódzkie
2015;26-300;Opoczno;opoczyński;łódzkie
2015;26-300;Opoczno;opoczyński;łódzkie
2015;26-301;Opoczno;opoczyński;łódzkie
2015;26-302;Opoczno;opoczyński;łódzkie
2015;26-307;Białaczów;opoczyński;łódzkie
2015;26-307;Białaczów;opoczyński;łódzkie
2015;26-315;Poświętne;opoczyński;łódzkie
2015;26-316;Poświętne;opoczyński;łódzkie
2015;26-330;Żarnów;opoczyński;łódzkie
2015;26-330;Żarnów;opoczyński;łódzkie
2015;26-332;Sławno;opoczyński;łódzkie
2015;26-333;Paradyż;opoczyński;łódzkie
2015;26-337;Aleksandrów;piotrkowski;łódzkie
2015;26-337;Aleksandrów;piotrkowski;łódzkie
2015;26-340;Drzewica;opoczyński;łódzkie
2015;26-341;Mniszków;opoczyński;łódzkie
2015;26-341;Mniszków;opoczyński;łódzkie
2015;26-341;Mniszków;opoczyński;łódzkie
2015;26-342;Drzewica;opoczyński;łódzkie
2015;26-400;Przysucha;przysuski;mazowieckie
2015;26-400;Przysucha;przysuski;mazowieckie
2015;26-411;Rusinów;przysuski;mazowieckie
2015;26-414;Potworów;przysuski;mazowieckie
2015;26-414;Klwów;przysuski;mazowieckie
2015;26-420;Nowe Miasto nad Pilicą;grójecki;mazowieckie
2015;26-420;Nowe Miasto nad Pilicą;grójecki;mazowieckie
2015;26-422;Borkowice;przysuski;mazowieckie
2015;26-422;Borkowice;przysuski;mazowieckie
2015;26-425;Odrzywół;przysuski;mazowieckie
2015;26-432;Wieniawa;przysuski;mazowieckie
2015;26-432;Wieniawa;przysuski;mazowieckie
2015;26-434;Gielniów;przysuski;mazowieckie
2015;26-500;Szydłowiec;szydłowiecki;mazowieckie
2015;26-500;Szydłowiec;szydłowiecki;mazowieckie
2015;26-500;Szydłowiec;szydłowiecki;mazowieckie
2015;26-500;Szydłowiec;szydłowiecki;mazowieckie
2015;26-502;Jastrząb;szydłowiecki;mazowieckie
2015;26-503;Mirów;szydłowiecki;mazowieckie
2015;26-505;Orońsko;szydłowiecki;mazowieckie
2015;26-510;Chlewiska;szydłowiecki;mazowieckie
2015;26-600;Radom;Radom;mazowieckie
2015;26-600;Radom;Radom;mazowieckie
2015;26-600;Radom;Radom;mazowieckie
2015;26-600;Radom;Radom;mazowieckie
2015;26-601;Radom;Radom;mazowieckie
2015;26-602;Radom;Radom;mazowieckie
2015;26-602;Radom;Radom;mazowieckie
2015;26-604;Radom;Radom;mazowieckie
2015;26-605;Radom;Radom;mazowieckie
2015;26-606;Radom;Radom;mazowieckie
2015;26-607;Radom;Radom;mazowieckie
2015;26-607;Radom;Radom;mazowieckie
2015;26-608;Radom;Radom;mazowieckie
2015;26-608;Radom;Radom;mazowieckie
2015;26-609;Radom;Radom;mazowieckie
2015;26-610;Radom;Radom;mazowieckie
2015;26-610;Radom;Radom;mazowieckie
2015;26-611;Radom;Radom;mazowieckie
2015;26-611;Radom;Radom;mazowieckie
2015;26-612;Radom;Radom;mazowieckie
2015;26-612;Radom;Radom;mazowieckie
2015;26-612;Radom;Radom;mazowieckie
2015;26-613;Radom;Radom;mazowieckie
2015;26-614;Radom;Radom;mazowieckie
2015;26-615;Radom;Radom;mazowieckie
2015;26-616;Radom;Radom;mazowieckie
2015;26-617;Radom;Radom;mazowieckie
2015;26-617;Radom;Radom;mazowieckie
2015;26-618;Radom;Radom;mazowieckie
2015;26-619;Radom;Radom;mazowieckie
2015;26-621;Radom;Radom;mazowieckie
2015;26-622;Radom;Radom;mazowieckie
2015;26-623;Radom;Radom;mazowieckie
2015;26-624;Kowala;radomski;mazowieckie
2015;26-624;Kowala;radomski;mazowieckie
2015;26-625;Wolanów;radomski;mazowieckie
2015;26-625;Wolanów;radomski;mazowieckie
2015;26-626;Skaryszew;radomski;mazowieckie
2015;26-627;Radom;Radom;mazowieckie
2015;26-629;Zakrzew;radomski;mazowieckie
2015;26-630;Jedlnia-Letnisko;radomski;mazowieckie
2015;26-631;Jastrzębia;radomski;mazowieckie
2015;26-634;Gózd;radomski;mazowieckie
2015;26-635;Kowala;radomski;mazowieckie
2015;26-636;Radom;Radom;mazowieckie
2015;26-640;Skaryszew;radomski;mazowieckie
2015;26-640;Skaryszew;radomski;mazowieckie
2015;26-650;Przytyk;radomski;mazowieckie
2015;26-652;Zakrzew;radomski;mazowieckie
2015;26-652;Zakrzew;radomski;mazowieckie
2015;26-660;Jedlińsk;radomski;mazowieckie
2015;26-660;Jedlińsk;radomski;mazowieckie
2015;26-670;Pionki;radomski;mazowieckie
2015;26-670;Pionki;radomski;mazowieckie
2015;26-670;Pionki;radomski;mazowieckie
2015;26-670;Pionki;radomski;mazowieckie
2015;26-675;Pionki;radomski;mazowieckie
2015;26-680;Wierzbica;radomski;mazowieckie
2015;26-680;Wierzbica;radomski;mazowieckie
2015;26-700;Zwoleń;zwoleński;mazowieckie
2015;26-700;Zwoleń;zwoleński;mazowieckie
2015;26-704;Przyłęk;zwoleński;mazowieckie
2015;26-704;Przyłęk;zwoleński;mazowieckie
2015;26-706;Tczów;zwoleński;mazowieckie
2015;26-712;Kazanów;zwoleński;mazowieckie
2015;26-713;Kazanów;zwoleński;mazowieckie
2015;26-720;Policzna;zwoleński;mazowieckie
2015;26-800;Białobrzegi;białobrzeski;mazowieckie
2015;26-801;Promna;białobrzeski;mazowieckie
2015;26-802;Białobrzegi;białobrzeski;mazowieckie
2015;26-803;Promna;białobrzeski;mazowieckie
2015;26-804;Stromiec;białobrzeski;mazowieckie
2015;26-806;Stara Błotnica;białobrzeski;mazowieckie
2015;26-807;Radzanów;białobrzeski;mazowieckie
2015;26-811;Wyśmierzyce;białobrzeski;mazowieckie
2015;26-900;Kozienice;kozienicki;mazowieckie
2015;26-900;Kozienice;kozienicki;mazowieckie
2015;26-900;Kozienice;kozienicki;mazowieckie
2015;26-900;Kozienice;kozienicki;mazowieckie
2015;26-901;Kozienice;kozienicki;mazowieckie
2015;26-902;Grabów nad Pilicą;kozienicki;mazowieckie
2015;26-903;Głowaczów;kozienicki;mazowieckie
2015;26-903;Głowaczów;kozienicki;mazowieckie
2015;26-903;Głowaczów;kozienicki;mazowieckie
2015;26-910;Magnuszew;kozienicki;mazowieckie
2015;26-910;Magnuszew;kozienicki;mazowieckie
2015;26-914;Magnuszew;kozienicki;mazowieckie
2015;26-920;Gniewoszów;kozienicki;mazowieckie
2015;26-921;Sieciechów;kozienicki;mazowieckie
2015;26-922;Sieciechów;kozienicki;mazowieckie
2015;26-930;Garbatka-Letnisko;kozienicki;mazowieckie
2015;27-100;Iłża;radomski;mazowieckie
