Kod;Nazwa;Miesiące;Wyszczególnienie;Rok;Wartosc;Jednostka miary;Atrybut
205000;Powiat jaworski;lipiec;stopa bezrobocia rejestrowanego;2016;14,8;%;
205000;Powiat jaworski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
205000;Powiat jaworski;sierpień;stopa bezrobocia rejestrowanego;2014;20,7;%;
205000;Powiat jaworski;sierpień;stopa bezrobocia rejestrowanego;2015;16,5;%;
205000;Powiat jaworski;sierpień;stopa bezrobocia rejestrowanego;2016;14,8;%;
205000;Powiat jaworski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
205000;Powiat jaworski;wrzesień;stopa bezrobocia rejestrowanego;2014;20;%;
205000;Powiat jaworski;wrzesień;stopa bezrobocia rejestrowanego;2015;16,2;%;
205000;Powiat jaworski;wrzesień;stopa bezrobocia rejestrowanego;2016;14,6;%;
205000;Powiat jaworski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
205000;Powiat jaworski;październik;stopa bezrobocia rejestrowanego;2014;18,5;%;
205000;Powiat jaworski;październik;stopa bezrobocia rejestrowanego;2015;16,1;%;
205000;Powiat jaworski;październik;stopa bezrobocia rejestrowanego;2016;14,5;%;
205000;Powiat jaworski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
205000;Powiat jaworski;listopad;stopa bezrobocia rejestrowanego;2014;18,5;%;
205000;Powiat jaworski;listopad;stopa bezrobocia rejestrowanego;2015;16,2;%;
205000;Powiat jaworski;listopad;stopa bezrobocia rejestrowanego;2016;15;%;
205000;Powiat jaworski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
205000;Powiat jaworski;grudzień;stopa bezrobocia rejestrowanego;2014;18,6;%;
205000;Powiat jaworski;grudzień;stopa bezrobocia rejestrowanego;2015;17,3;%;
205000;Powiat jaworski;grudzień;stopa bezrobocia rejestrowanego;2016;15,8;%;
205000;Powiat jaworski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;styczeń;stopa bezrobocia rejestrowanego;2014;20;%;
206000;Powiat jeleniogórski;styczeń;stopa bezrobocia rejestrowanego;2015;16;%;
206000;Powiat jeleniogórski;styczeń;stopa bezrobocia rejestrowanego;2016;13;%;
206000;Powiat jeleniogórski;styczeń;stopa bezrobocia rejestrowanego;2017;11,4;%;
206000;Powiat jeleniogórski;luty;stopa bezrobocia rejestrowanego;2014;20;%;
206000;Powiat jeleniogórski;luty;stopa bezrobocia rejestrowanego;2015;16;%;
206000;Powiat jeleniogórski;luty;stopa bezrobocia rejestrowanego;2016;13,1;%;
206000;Powiat jeleniogórski;luty;stopa bezrobocia rejestrowanego;2017;11,4;%;
206000;Powiat jeleniogórski;marzec;stopa bezrobocia rejestrowanego;2014;19,6;%;
206000;Powiat jeleniogórski;marzec;stopa bezrobocia rejestrowanego;2015;15,5;%;
206000;Powiat jeleniogórski;marzec;stopa bezrobocia rejestrowanego;2016;12,9;%;
206000;Powiat jeleniogórski;marzec;stopa bezrobocia rejestrowanego;2017;10,9;%;
206000;Powiat jeleniogórski;kwiecień;stopa bezrobocia rejestrowanego;2014;18,9;%;
206000;Powiat jeleniogórski;kwiecień;stopa bezrobocia rejestrowanego;2015;15;%;
206000;Powiat jeleniogórski;kwiecień;stopa bezrobocia rejestrowanego;2016;12,5;%;
206000;Powiat jeleniogórski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;maj;stopa bezrobocia rejestrowanego;2014;18,2;%;
206000;Powiat jeleniogórski;maj;stopa bezrobocia rejestrowanego;2015;14,7;%;
206000;Powiat jeleniogórski;maj;stopa bezrobocia rejestrowanego;2016;12,2;%;
206000;Powiat jeleniogórski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;czerwiec;stopa bezrobocia rejestrowanego;2014;17,6;%;
206000;Powiat jeleniogórski;czerwiec;stopa bezrobocia rejestrowanego;2015;13,8;%;
206000;Powiat jeleniogórski;czerwiec;stopa bezrobocia rejestrowanego;2016;11,7;%;
206000;Powiat jeleniogórski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;lipiec;stopa bezrobocia rejestrowanego;2014;17,4;%;
206000;Powiat jeleniogórski;lipiec;stopa bezrobocia rejestrowanego;2015;13,5;%;
206000;Powiat jeleniogórski;lipiec;stopa bezrobocia rejestrowanego;2016;11,5;%;
206000;Powiat jeleniogórski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;sierpień;stopa bezrobocia rejestrowanego;2014;17,2;%;
206000;Powiat jeleniogórski;sierpień;stopa bezrobocia rejestrowanego;2015;13,2;%;
206000;Powiat jeleniogórski;sierpień;stopa bezrobocia rejestrowanego;2016;11,3;%;
206000;Powiat jeleniogórski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;wrzesień;stopa bezrobocia rejestrowanego;2014;17,1;%;
206000;Powiat jeleniogórski;wrzesień;stopa bezrobocia rejestrowanego;2015;13;%;
206000;Powiat jeleniogórski;wrzesień;stopa bezrobocia rejestrowanego;2016;11,4;%;
206000;Powiat jeleniogórski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;październik;stopa bezrobocia rejestrowanego;2014;16,6;%;
206000;Powiat jeleniogórski;październik;stopa bezrobocia rejestrowanego;2015;12,7;%;
206000;Powiat jeleniogórski;październik;stopa bezrobocia rejestrowanego;2016;11,1;%;
206000;Powiat jeleniogórski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;listopad;stopa bezrobocia rejestrowanego;2014;17,1;%;
206000;Powiat jeleniogórski;listopad;stopa bezrobocia rejestrowanego;2015;13;%;
206000;Powiat jeleniogórski;listopad;stopa bezrobocia rejestrowanego;2016;11,2;%;
206000;Powiat jeleniogórski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
206000;Powiat jeleniogórski;grudzień;stopa bezrobocia rejestrowanego;2014;15,7;%;
206000;Powiat jeleniogórski;grudzień;stopa bezrobocia rejestrowanego;2015;12,9;%;
206000;Powiat jeleniogórski;grudzień;stopa bezrobocia rejestrowanego;2016;11,5;%;
206000;Powiat jeleniogórski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;styczeń;stopa bezrobocia rejestrowanego;2014;22,3;%;
207000;Powiat kamiennogórski;styczeń;stopa bezrobocia rejestrowanego;2015;16,6;%;
207000;Powiat kamiennogórski;styczeń;stopa bezrobocia rejestrowanego;2016;12,7;%;
207000;Powiat kamiennogórski;styczeń;stopa bezrobocia rejestrowanego;2017;11,2;%;
207000;Powiat kamiennogórski;luty;stopa bezrobocia rejestrowanego;2014;22,3;%;
207000;Powiat kamiennogórski;luty;stopa bezrobocia rejestrowanego;2015;16,8;%;
207000;Powiat kamiennogórski;luty;stopa bezrobocia rejestrowanego;2016;12,7;%;
207000;Powiat kamiennogórski;luty;stopa bezrobocia rejestrowanego;2017;10,7;%;
207000;Powiat kamiennogórski;marzec;stopa bezrobocia rejestrowanego;2014;21,6;%;
207000;Powiat kamiennogórski;marzec;stopa bezrobocia rejestrowanego;2015;16,9;%;
207000;Powiat kamiennogórski;marzec;stopa bezrobocia rejestrowanego;2016;12,8;%;
207000;Powiat kamiennogórski;marzec;stopa bezrobocia rejestrowanego;2017;10,7;%;
207000;Powiat kamiennogórski;kwiecień;stopa bezrobocia rejestrowanego;2014;20,1;%;
207000;Powiat kamiennogórski;kwiecień;stopa bezrobocia rejestrowanego;2015;16,2;%;
207000;Powiat kamiennogórski;kwiecień;stopa bezrobocia rejestrowanego;2016;11,9;%;
207000;Powiat kamiennogórski;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;maj;stopa bezrobocia rejestrowanego;2014;19,1;%;
207000;Powiat kamiennogórski;maj;stopa bezrobocia rejestrowanego;2015;14,6;%;
207000;Powiat kamiennogórski;maj;stopa bezrobocia rejestrowanego;2016;11,1;%;
207000;Powiat kamiennogórski;maj;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;czerwiec;stopa bezrobocia rejestrowanego;2014;18,4;%;
207000;Powiat kamiennogórski;czerwiec;stopa bezrobocia rejestrowanego;2015;12,8;%;
207000;Powiat kamiennogórski;czerwiec;stopa bezrobocia rejestrowanego;2016;10,3;%;
207000;Powiat kamiennogórski;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;lipiec;stopa bezrobocia rejestrowanego;2014;16,5;%;
207000;Powiat kamiennogórski;lipiec;stopa bezrobocia rejestrowanego;2015;11,6;%;
207000;Powiat kamiennogórski;lipiec;stopa bezrobocia rejestrowanego;2016;9,9;%;
207000;Powiat kamiennogórski;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;sierpień;stopa bezrobocia rejestrowanego;2014;16,1;%;
207000;Powiat kamiennogórski;sierpień;stopa bezrobocia rejestrowanego;2015;11,3;%;
207000;Powiat kamiennogórski;sierpień;stopa bezrobocia rejestrowanego;2016;10;%;
207000;Powiat kamiennogórski;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;wrzesień;stopa bezrobocia rejestrowanego;2014;15,7;%;
207000;Powiat kamiennogórski;wrzesień;stopa bezrobocia rejestrowanego;2015;11,5;%;
207000;Powiat kamiennogórski;wrzesień;stopa bezrobocia rejestrowanego;2016;10;%;
207000;Powiat kamiennogórski;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;październik;stopa bezrobocia rejestrowanego;2014;15,5;%;
207000;Powiat kamiennogórski;październik;stopa bezrobocia rejestrowanego;2015;11,5;%;
207000;Powiat kamiennogórski;październik;stopa bezrobocia rejestrowanego;2016;9,9;%;
207000;Powiat kamiennogórski;październik;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;listopad;stopa bezrobocia rejestrowanego;2014;15,6;%;
207000;Powiat kamiennogórski;listopad;stopa bezrobocia rejestrowanego;2015;11,6;%;
207000;Powiat kamiennogórski;listopad;stopa bezrobocia rejestrowanego;2016;9,9;%;
207000;Powiat kamiennogórski;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
207000;Powiat kamiennogórski;grudzień;stopa bezrobocia rejestrowanego;2014;15,6;%;
207000;Powiat kamiennogórski;grudzień;stopa bezrobocia rejestrowanego;2015;11,6;%;
207000;Powiat kamiennogórski;grudzień;stopa bezrobocia rejestrowanego;2016;10,3;%;
207000;Powiat kamiennogórski;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;styczeń;stopa bezrobocia rejestrowanego;2014;27,8;%;
208000;Powiat kłodzki;styczeń;stopa bezrobocia rejestrowanego;2015;24,1;%;
208000;Powiat kłodzki;styczeń;stopa bezrobocia rejestrowanego;2016;20,2;%;
208000;Powiat kłodzki;styczeń;stopa bezrobocia rejestrowanego;2017;16,4;%;
208000;Powiat kłodzki;luty;stopa bezrobocia rejestrowanego;2014;27,7;%;
208000;Powiat kłodzki;luty;stopa bezrobocia rejestrowanego;2015;24,1;%;
208000;Powiat kłodzki;luty;stopa bezrobocia rejestrowanego;2016;20,4;%;
208000;Powiat kłodzki;luty;stopa bezrobocia rejestrowanego;2017;16;%;
208000;Powiat kłodzki;marzec;stopa bezrobocia rejestrowanego;2014;27,3;%;
208000;Powiat kłodzki;marzec;stopa bezrobocia rejestrowanego;2015;23,7;%;
208000;Powiat kłodzki;marzec;stopa bezrobocia rejestrowanego;2016;20,2;%;
208000;Powiat kłodzki;marzec;stopa bezrobocia rejestrowanego;2017;15,7;%;
208000;Powiat kłodzki;kwiecień;stopa bezrobocia rejestrowanego;2014;26,3;%;
208000;Powiat kłodzki;kwiecień;stopa bezrobocia rejestrowanego;2015;23;%;
208000;Powiat kłodzki;kwiecień;stopa bezrobocia rejestrowanego;2016;19,2;%;
208000;Powiat kłodzki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;maj;stopa bezrobocia rejestrowanego;2014;25,5;%;
208000;Powiat kłodzki;maj;stopa bezrobocia rejestrowanego;2015;22,2;%;
208000;Powiat kłodzki;maj;stopa bezrobocia rejestrowanego;2016;18,7;%;
208000;Powiat kłodzki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;czerwiec;stopa bezrobocia rejestrowanego;2014;24,6;%;
208000;Powiat kłodzki;czerwiec;stopa bezrobocia rejestrowanego;2015;21,3;%;
208000;Powiat kłodzki;czerwiec;stopa bezrobocia rejestrowanego;2016;17,8;%;
208000;Powiat kłodzki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;lipiec;stopa bezrobocia rejestrowanego;2014;24,2;%;
208000;Powiat kłodzki;lipiec;stopa bezrobocia rejestrowanego;2015;20,9;%;
208000;Powiat kłodzki;lipiec;stopa bezrobocia rejestrowanego;2016;17,3;%;
208000;Powiat kłodzki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;sierpień;stopa bezrobocia rejestrowanego;2014;23,8;%;
208000;Powiat kłodzki;sierpień;stopa bezrobocia rejestrowanego;2015;20,6;%;
208000;Powiat kłodzki;sierpień;stopa bezrobocia rejestrowanego;2016;17;%;
208000;Powiat kłodzki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;wrzesień;stopa bezrobocia rejestrowanego;2014;23,6;%;
208000;Powiat kłodzki;wrzesień;stopa bezrobocia rejestrowanego;2015;20,2;%;
208000;Powiat kłodzki;wrzesień;stopa bezrobocia rejestrowanego;2016;16,8;%;
208000;Powiat kłodzki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;październik;stopa bezrobocia rejestrowanego;2014;23,3;%;
208000;Powiat kłodzki;październik;stopa bezrobocia rejestrowanego;2015;19,8;%;
208000;Powiat kłodzki;październik;stopa bezrobocia rejestrowanego;2016;16,7;%;
208000;Powiat kłodzki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;listopad;stopa bezrobocia rejestrowanego;2014;23,4;%;
208000;Powiat kłodzki;listopad;stopa bezrobocia rejestrowanego;2015;19,8;%;
208000;Powiat kłodzki;listopad;stopa bezrobocia rejestrowanego;2016;16;%;
208000;Powiat kłodzki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
208000;Powiat kłodzki;grudzień;stopa bezrobocia rejestrowanego;2014;23,6;%;
208000;Powiat kłodzki;grudzień;stopa bezrobocia rejestrowanego;2015;19,9;%;
208000;Powiat kłodzki;grudzień;stopa bezrobocia rejestrowanego;2016;16,2;%;
208000;Powiat kłodzki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;styczeń;stopa bezrobocia rejestrowanego;2014;22;%;
209000;Powiat legnicki;styczeń;stopa bezrobocia rejestrowanego;2015;17,8;%;
209000;Powiat legnicki;styczeń;stopa bezrobocia rejestrowanego;2016;15,5;%;
209000;Powiat legnicki;styczeń;stopa bezrobocia rejestrowanego;2017;13,9;%;
209000;Powiat legnicki;luty;stopa bezrobocia rejestrowanego;2014;21,7;%;
209000;Powiat legnicki;luty;stopa bezrobocia rejestrowanego;2015;17,8;%;
209000;Powiat legnicki;luty;stopa bezrobocia rejestrowanego;2016;15,3;%;
209000;Powiat legnicki;luty;stopa bezrobocia rejestrowanego;2017;13,6;%;
209000;Powiat legnicki;marzec;stopa bezrobocia rejestrowanego;2014;20,9;%;
209000;Powiat legnicki;marzec;stopa bezrobocia rejestrowanego;2015;17,5;%;
209000;Powiat legnicki;marzec;stopa bezrobocia rejestrowanego;2016;15,1;%;
209000;Powiat legnicki;marzec;stopa bezrobocia rejestrowanego;2017;13,3;%;
209000;Powiat legnicki;kwiecień;stopa bezrobocia rejestrowanego;2014;20,5;%;
209000;Powiat legnicki;kwiecień;stopa bezrobocia rejestrowanego;2015;16,8;%;
209000;Powiat legnicki;kwiecień;stopa bezrobocia rejestrowanego;2016;14,6;%;
209000;Powiat legnicki;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;maj;stopa bezrobocia rejestrowanego;2014;19,9;%;
209000;Powiat legnicki;maj;stopa bezrobocia rejestrowanego;2015;16,3;%;
209000;Powiat legnicki;maj;stopa bezrobocia rejestrowanego;2016;14,2;%;
209000;Powiat legnicki;maj;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;czerwiec;stopa bezrobocia rejestrowanego;2014;19,3;%;
209000;Powiat legnicki;czerwiec;stopa bezrobocia rejestrowanego;2015;15,8;%;
209000;Powiat legnicki;czerwiec;stopa bezrobocia rejestrowanego;2016;13,9;%;
209000;Powiat legnicki;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;lipiec;stopa bezrobocia rejestrowanego;2014;19,2;%;
209000;Powiat legnicki;lipiec;stopa bezrobocia rejestrowanego;2015;15,5;%;
209000;Powiat legnicki;lipiec;stopa bezrobocia rejestrowanego;2016;13,7;%;
209000;Powiat legnicki;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;sierpień;stopa bezrobocia rejestrowanego;2014;19,1;%;
209000;Powiat legnicki;sierpień;stopa bezrobocia rejestrowanego;2015;15,3;%;
209000;Powiat legnicki;sierpień;stopa bezrobocia rejestrowanego;2016;13,7;%;
209000;Powiat legnicki;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;wrzesień;stopa bezrobocia rejestrowanego;2014;18,6;%;
209000;Powiat legnicki;wrzesień;stopa bezrobocia rejestrowanego;2015;14,9;%;
209000;Powiat legnicki;wrzesień;stopa bezrobocia rejestrowanego;2016;13,7;%;
209000;Powiat legnicki;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;październik;stopa bezrobocia rejestrowanego;2014;18,2;%;
209000;Powiat legnicki;październik;stopa bezrobocia rejestrowanego;2015;14,7;%;
209000;Powiat legnicki;październik;stopa bezrobocia rejestrowanego;2016;13,6;%;
209000;Powiat legnicki;październik;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;listopad;stopa bezrobocia rejestrowanego;2014;18,1;%;
209000;Powiat legnicki;listopad;stopa bezrobocia rejestrowanego;2015;14,7;%;
209000;Powiat legnicki;listopad;stopa bezrobocia rejestrowanego;2016;13,4;%;
209000;Powiat legnicki;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
209000;Powiat legnicki;grudzień;stopa bezrobocia rejestrowanego;2014;17,4;%;
209000;Powiat legnicki;grudzień;stopa bezrobocia rejestrowanego;2015;14,8;%;
209000;Powiat legnicki;grudzień;stopa bezrobocia rejestrowanego;2016;13,4;%;
209000;Powiat legnicki;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;styczeń;stopa bezrobocia rejestrowanego;2014;22,8;%;
210000;Powiat lubański;styczeń;stopa bezrobocia rejestrowanego;2015;18,3;%;
210000;Powiat lubański;styczeń;stopa bezrobocia rejestrowanego;2016;14,8;%;
210000;Powiat lubański;styczeń;stopa bezrobocia rejestrowanego;2017;12,1;%;
210000;Powiat lubański;luty;stopa bezrobocia rejestrowanego;2014;22,4;%;
210000;Powiat lubański;luty;stopa bezrobocia rejestrowanego;2015;17,8;%;
210000;Powiat lubański;luty;stopa bezrobocia rejestrowanego;2016;15,1;%;
210000;Powiat lubański;luty;stopa bezrobocia rejestrowanego;2017;12;%;
210000;Powiat lubański;marzec;stopa bezrobocia rejestrowanego;2014;21,9;%;
210000;Powiat lubański;marzec;stopa bezrobocia rejestrowanego;2015;17,2;%;
210000;Powiat lubański;marzec;stopa bezrobocia rejestrowanego;2016;14,8;%;
210000;Powiat lubański;marzec;stopa bezrobocia rejestrowanego;2017;11,4;%;
210000;Powiat lubański;kwiecień;stopa bezrobocia rejestrowanego;2014;21,2;%;
210000;Powiat lubański;kwiecień;stopa bezrobocia rejestrowanego;2015;16,7;%;
210000;Powiat lubański;kwiecień;stopa bezrobocia rejestrowanego;2016;14,3;%;
210000;Powiat lubański;kwiecień;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;maj;stopa bezrobocia rejestrowanego;2014;20,7;%;
210000;Powiat lubański;maj;stopa bezrobocia rejestrowanego;2015;16;%;
210000;Powiat lubański;maj;stopa bezrobocia rejestrowanego;2016;13,9;%;
210000;Powiat lubański;maj;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;czerwiec;stopa bezrobocia rejestrowanego;2014;19,8;%;
210000;Powiat lubański;czerwiec;stopa bezrobocia rejestrowanego;2015;15,8;%;
210000;Powiat lubański;czerwiec;stopa bezrobocia rejestrowanego;2016;13,2;%;
210000;Powiat lubański;czerwiec;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;lipiec;stopa bezrobocia rejestrowanego;2014;19,3;%;
210000;Powiat lubański;lipiec;stopa bezrobocia rejestrowanego;2015;15,4;%;
210000;Powiat lubański;lipiec;stopa bezrobocia rejestrowanego;2016;12,6;%;
210000;Powiat lubański;lipiec;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;sierpień;stopa bezrobocia rejestrowanego;2014;18,7;%;
210000;Powiat lubański;sierpień;stopa bezrobocia rejestrowanego;2015;14,7;%;
210000;Powiat lubański;sierpień;stopa bezrobocia rejestrowanego;2016;12;%;
210000;Powiat lubański;sierpień;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;wrzesień;stopa bezrobocia rejestrowanego;2014;18,5;%;
210000;Powiat lubański;wrzesień;stopa bezrobocia rejestrowanego;2015;14,3;%;
210000;Powiat lubański;wrzesień;stopa bezrobocia rejestrowanego;2016;11,3;%;
210000;Powiat lubański;wrzesień;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;październik;stopa bezrobocia rejestrowanego;2014;17,9;%;
210000;Powiat lubański;październik;stopa bezrobocia rejestrowanego;2015;14,2;%;
210000;Powiat lubański;październik;stopa bezrobocia rejestrowanego;2016;11,1;%;
210000;Powiat lubański;październik;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;listopad;stopa bezrobocia rejestrowanego;2014;18,2;%;
210000;Powiat lubański;listopad;stopa bezrobocia rejestrowanego;2015;14,1;%;
210000;Powiat lubański;listopad;stopa bezrobocia rejestrowanego;2016;11,1;%;
210000;Powiat lubański;listopad;stopa bezrobocia rejestrowanego;2017;;%;n
210000;Powiat lubański;grudzień;stopa bezrobocia rejestrowanego;2014;17,8;%;
210000;Powiat lubański;grudzień;stopa bezrobocia rejestrowanego;2015;14,2;%;
210000;Powiat lubański;grudzień;stopa bezrobocia rejestrowanego;2016;11,5;%;
210000;Powiat lubański;grudzień;stopa bezrobocia rejestrowanego;2017;;%;n
211000;Powiat lubiński;styczeń;stopa bezrobocia rejestrowanego;2014;11,6;%;
211000;Powiat lubiński;styczeń;stopa bezrobocia rejestrowanego;2015;9,7;%;
211000;Powiat lubiński;styczeń;stopa bezrobocia rejestrowanego;2016;7,4;%;
211000;Powiat lubiński;styczeń;stopa bezrobocia rejestrowanego;2017;6,4;%;
211000;Powiat lubiński;luty;stopa bezrobocia rejestrowanego;2014;11,4;%;
211000;Powiat lubiński;luty;stopa bezrobocia rejestrowanego;2015;9,5;%;
211000;Powiat lubiński;luty;stopa bezrobocia rejestrowanego;2016;7,2;%;
211000;Powiat lubiński;luty;stopa bezrobocia rejestrowanego;2017;6,2;%;
